,emissions,prices,timestamps
17390,0.12378151300000001,0.01025,2018-06-09 09:10:00
17391,0.12231002,0.01026,2018-06-09 09:15:00
17392,0.119726865,10.51586,2018-06-09 09:20:00
17393,0.119200302,12.09773,2018-06-09 09:25:00
17394,0.11858934,13.66509,2018-06-09 09:30:00
17395,0.117209069,12.09168,2018-06-09 09:35:00
17396,0.115603311,12.97113,2018-06-09 09:40:00
17397,0.11406764800000001,13.583979999999999,2018-06-09 09:45:00
17398,0.11475751599999999,12.02191,2018-06-09 09:50:00
17399,0.11270304,0.01027,2018-06-09 09:55:00
17400,0.112485424,0.0,2018-06-09 10:00:00
17401,0.112452298,0.0,2018-06-09 10:05:00
17402,0.11558017400000001,0.0,2018-06-09 10:10:00
17403,0.11850260300000001,0.0,2018-06-09 10:15:00
17404,0.12052023099999999,0.0,2018-06-09 10:20:00
17405,0.119998348,0.0,2018-06-09 10:25:00
17406,0.11775138199999999,0.0,2018-06-09 10:30:00
17407,0.11637398,0.0,2018-06-09 10:35:00
17408,0.114245822,0.0,2018-06-09 10:40:00
17409,0.114445449,0.0,2018-06-09 10:45:00
17410,0.112852922,0.0,2018-06-09 10:50:00
17411,0.112324941,0.0,2018-06-09 10:55:00
17412,0.110326132,0.0,2018-06-09 11:00:00
17413,0.11154398199999999,0.0,2018-06-09 11:05:00
17414,0.122817063,0.0,2018-06-09 11:10:00
17415,0.12333483599999999,0.0,2018-06-09 11:15:00
17416,0.12199214300000001,0.0,2018-06-09 11:20:00
17417,0.123615708,0.0,2018-06-09 11:25:00
17418,0.12389091099999999,0.0,2018-06-09 11:30:00
17419,0.12219187,0.0,2018-06-09 11:35:00
17420,0.120906391,0.0,2018-06-09 11:40:00
17421,0.120234365,0.0,2018-06-09 11:45:00
17422,0.12223714699999999,0.0,2018-06-09 11:50:00
17423,0.12167439599999999,0.0,2018-06-09 11:55:00
17424,0.117962031,0.0,2018-06-09 12:00:00
17425,0.118968318,0.0,2018-06-09 12:05:00
17426,0.116838488,0.0,2018-06-09 12:10:00
17427,0.121148403,0.0,2018-06-09 12:15:00
17428,0.12190784199999999,0.0,2018-06-09 12:20:00
17429,0.12124753199999999,0.0,2018-06-09 12:25:00
17430,0.11997578699999999,0.0,2018-06-09 12:30:00
17431,0.119384962,0.0,2018-06-09 12:35:00
17432,0.119099229,0.0,2018-06-09 12:40:00
17433,0.119147575,0.0,2018-06-09 12:45:00
17434,0.116750459,0.0,2018-06-09 12:50:00
17435,0.114064804,0.0,2018-06-09 12:55:00
17436,0.111618669,0.0,2018-06-09 13:00:00
17437,0.11335292699999999,0.0,2018-06-09 13:05:00
17438,0.11729843699999999,0.0,2018-06-09 13:10:00
17439,0.118960585,0.0,2018-06-09 13:15:00
17440,0.119760716,0.0,2018-06-09 13:20:00
17441,0.119301152,0.0,2018-06-09 13:25:00
17442,0.121262262,0.0,2018-06-09 13:30:00
17443,0.119243324,1.04545,2018-06-09 13:35:00
17444,0.115354546,0.97235,2018-06-09 13:40:00
17445,0.11584034900000001,0.041260000000000005,2018-06-09 13:45:00
17446,0.11428571400000001,0.010190000000000001,2018-06-09 13:50:00
17447,0.11181896300000001,0.010159999999999999,2018-06-09 13:55:00
17448,0.11178224,0.0,2018-06-09 14:00:00
17449,0.113987213,0.0,2018-06-09 14:05:00
17450,0.122421122,0.0,2018-06-09 14:10:00
17451,0.12352163099999999,0.0,2018-06-09 14:15:00
17452,0.12490787099999999,0.0,2018-06-09 14:20:00
17453,0.12520275,0.0,2018-06-09 14:25:00
17454,0.125067385,0.0,2018-06-09 14:30:00
17455,0.12663873,0.0,2018-06-09 14:35:00
17456,0.126647762,0.0,2018-06-09 14:40:00
17457,0.127342826,0.0,2018-06-09 14:45:00
17458,0.13053409,0.0,2018-06-09 14:50:00
17459,0.130281155,0.0,2018-06-09 14:55:00
17460,0.129075057,0.0,2018-06-09 15:00:00
17461,0.13042984300000002,0.0,2018-06-09 15:05:00
17462,0.127861509,0.0,2018-06-09 15:10:00
17463,0.129598726,0.0,2018-06-09 15:15:00
17464,0.128219675,0.0,2018-06-09 15:20:00
17465,0.128256437,0.0,2018-06-09 15:25:00
17466,0.12936484,0.0,2018-06-09 15:30:00
17467,0.133594397,0.0,2018-06-09 15:35:00
17468,0.13161182800000001,0.0,2018-06-09 15:40:00
17469,0.130111384,0.010409999999999999,2018-06-09 15:45:00
17470,0.134179886,15.57037,2018-06-09 15:50:00
17471,0.133109788,13.34405,2018-06-09 15:55:00
17472,0.13246772699999998,12.96106,2018-06-09 16:00:00
17473,0.137356881,0.0104,2018-06-09 16:05:00
17474,0.13491261599999999,0.0104,2018-06-09 16:10:00
17475,0.132414463,0.010409999999999999,2018-06-09 16:15:00
17476,0.132493403,11.39763,2018-06-09 16:20:00
17477,0.132926152,12.88002,2018-06-09 16:25:00
17478,0.13390577,13.86796,2018-06-09 16:30:00
17479,0.135923046,16.0775,2018-06-09 16:35:00
17480,0.139746316,14.13355,2018-06-09 16:40:00
17481,0.14349989,19.75187,2018-06-09 16:45:00
17482,0.146645752,18.72044,2018-06-09 16:50:00
17483,0.14710701699999998,19.75187,2018-06-09 16:55:00
17484,0.148589273,14.7576,2018-06-09 17:00:00
17485,0.153401867,14.768329999999999,2018-06-09 17:05:00
17486,0.15511611,14.768139999999999,2018-06-09 17:10:00
17487,0.159603703,14.802579999999999,2018-06-09 17:15:00
17488,0.163425526,16.195999999999998,2018-06-09 17:20:00
17489,0.166762611,19.93243,2018-06-09 17:25:00
17490,0.170852825,21.3099,2018-06-09 17:30:00
17491,0.174846516,21.48147,2018-06-09 17:35:00
17492,0.17895339300000002,27.831540000000004,2018-06-09 17:40:00
17493,0.18421522699999998,28.552979999999998,2018-06-09 17:45:00
17494,0.18669137800000002,24.12718,2018-06-09 17:50:00
17495,0.190586392,24.12718,2018-06-09 17:55:00
17496,0.19524618,13.31585,2018-06-09 18:00:00
17497,0.197332397,13.66439,2018-06-09 18:05:00
17498,0.198883905,13.86506,2018-06-09 18:10:00
17499,0.19592471,19.52147,2018-06-09 18:15:00
17500,0.19871387199999999,19.106939999999998,2018-06-09 18:20:00
17501,0.20654274600000003,20.31158,2018-06-09 18:25:00
17502,0.209817504,20.44182,2018-06-09 18:30:00
17503,0.209107481,19.89177,2018-06-09 18:35:00
17504,0.214898404,26.09308,2018-06-09 18:40:00
17505,0.218037452,24.44683,2018-06-09 18:45:00
17506,0.226788165,32.98379,2018-06-09 18:50:00
17507,0.23472612399999998,35.789120000000004,2018-06-09 18:55:00
17508,0.241579968,31.51342,2018-06-09 19:00:00
17509,0.247834847,24.42971,2018-06-09 19:05:00
17510,0.255176549,24.26611,2018-06-09 19:10:00
17511,0.257198306,31.723240000000004,2018-06-09 19:15:00
17512,0.260116423,31.660709999999998,2018-06-09 19:20:00
17513,0.263697782,31.696759999999998,2018-06-09 19:25:00
17514,0.267570725,31.807540000000003,2018-06-09 19:30:00
17515,0.26719614199999997,31.83636,2018-06-09 19:35:00
17516,0.26795717199999997,31.84487,2018-06-09 19:40:00
17517,0.26733622,29.92622,2018-06-09 19:45:00
17518,0.26922393899999997,31.174329999999998,2018-06-09 19:50:00
17519,0.27215010300000003,32.246590000000005,2018-06-09 19:55:00
17520,0.27262423399999997,25.88853,2018-06-09 20:00:00
17521,0.27133703800000003,24.54789,2018-06-09 20:05:00
17522,0.27433534600000004,29.24085,2018-06-09 20:10:00
17523,0.276140166,28.29679,2018-06-09 20:15:00
17524,0.276057918,27.520090000000003,2018-06-09 20:20:00
17525,0.27796823600000004,29.52252,2018-06-09 20:25:00
17526,0.278691961,28.10003,2018-06-09 20:30:00
17527,0.278897544,30.330509999999997,2018-06-09 20:35:00
17528,0.278210185,27.91258,2018-06-09 20:40:00
17529,0.278156103,27.926309999999997,2018-06-09 20:45:00
17530,0.278456704,27.88135,2018-06-09 20:50:00
17531,0.277608703,28.94487,2018-06-09 20:55:00
17532,0.276852988,22.10275,2018-06-09 21:00:00
17533,0.278428622,22.66011,2018-06-09 21:05:00
17534,0.279491961,27.957990000000002,2018-06-09 21:10:00
17535,0.278704716,29.941959999999998,2018-06-09 21:15:00
17536,0.27715316100000004,27.729459999999996,2018-06-09 21:20:00
17537,0.27515779,29.94687,2018-06-09 21:25:00
17538,0.275090818,22.6768,2018-06-09 21:30:00
17539,0.273607489,22.89501,2018-06-09 21:35:00
17540,0.27453866600000004,22.2356,2018-06-09 21:40:00
17541,0.274301555,16.926029999999997,2018-06-09 21:45:00
17542,0.27526562,17.662879999999998,2018-06-09 21:50:00
17543,0.27508291100000004,20.86635,2018-06-09 21:55:00
17544,0.276786695,26.315540000000002,2018-06-09 22:00:00
17545,0.278093411,21.44107,2018-06-09 22:05:00
17546,0.277226623,30.39738,2018-06-09 22:10:00
17547,0.274315515,31.51711,2018-06-09 22:15:00
17548,0.272091283,32.310390000000005,2018-06-09 22:20:00
17549,0.270315963,32.31875,2018-06-09 22:25:00
17550,0.26818922100000003,26.83584,2018-06-09 22:30:00
17551,0.265391649,25.62009,2018-06-09 22:35:00
17552,0.26546569600000003,23.027910000000002,2018-06-09 22:40:00
17553,0.26445326,20.0001,2018-06-09 22:45:00
17554,0.265603839,19.0,2018-06-09 22:50:00
17555,0.265596455,19.0,2018-06-09 22:55:00
17556,0.264528272,25.049529999999997,2018-06-09 23:00:00
17557,0.262457028,26.12271,2018-06-09 23:05:00
17558,0.263909326,28.9303,2018-06-09 23:10:00
17559,0.26210016399999997,26.14943,2018-06-09 23:15:00
17560,0.258313467,25.609189999999998,2018-06-09 23:20:00
17561,0.25248428300000003,28.65498,2018-06-09 23:25:00
17562,0.252859477,20.0283,2018-06-09 23:30:00
17563,0.252693921,21.232110000000002,2018-06-09 23:35:00
17564,0.25324139100000004,19.46177,2018-06-09 23:40:00
17565,0.254526578,18.89157,2018-06-09 23:45:00
17566,0.253588716,19.06885,2018-06-09 23:50:00
17567,0.255032427,19.18959,2018-06-09 23:55:00
17568,0.25599355,18.2929,2018-06-10 00:00:00
17569,0.260310157,21.16859,2018-06-10 00:05:00
17570,0.263533128,17.0604,2018-06-10 00:10:00
17571,0.267729049,39.18527,2018-06-10 00:15:00
17572,0.268870166,27.75398,2018-06-10 00:20:00
17573,0.268973892,38.72477,2018-06-10 00:25:00
17574,0.269707918,19.86711,2018-06-10 00:30:00
17575,0.266727853,19.64773,2018-06-10 00:35:00
17576,0.266806999,17.69799,2018-06-10 00:40:00
17577,0.267385349,14.31124,2018-06-10 00:45:00
17578,0.26815221699999997,15.55205,2018-06-10 00:50:00
17579,0.269548605,13.696079999999998,2018-06-10 00:55:00
17580,0.27055880600000004,13.753210000000001,2018-06-10 01:00:00
17581,0.26939898100000004,16.42375,2018-06-10 01:05:00
17582,0.27127348100000004,18.16807,2018-06-10 01:10:00
17583,0.27318863600000004,17.5553,2018-06-10 01:15:00
17584,0.274780712,18.036270000000002,2018-06-10 01:20:00
17585,0.27596750600000003,18.14688,2018-06-10 01:25:00
17586,0.277859305,18.14389,2018-06-10 01:30:00
17587,0.279141386,18.022479999999998,2018-06-10 01:35:00
17588,0.28011617699999997,18.10738,2018-06-10 01:40:00
17589,0.28292728,17.25817,2018-06-10 01:45:00
17590,0.284661382,18.37301,2018-06-10 01:50:00
17591,0.28517500100000004,18.37311,2018-06-10 01:55:00
17592,0.28673450300000003,25.291220000000003,2018-06-10 02:00:00
17593,0.28618528,28.36055,2018-06-10 02:05:00
17594,0.294139466,49.77448,2018-06-10 02:10:00
17595,0.294624652,49.768440000000005,2018-06-10 02:15:00
17596,0.294921875,49.768440000000005,2018-06-10 02:20:00
17597,0.293980292,48.51654,2018-06-10 02:25:00
17598,0.293474707,20.17684,2018-06-10 02:30:00
17599,0.294677162,16.37707,2018-06-10 02:35:00
17600,0.293685,15.515629999999998,2018-06-10 02:40:00
17601,0.293649298,14.519279999999998,2018-06-10 02:45:00
17602,0.290142445,14.519279999999998,2018-06-10 02:50:00
17603,0.29133820899999996,16.806060000000002,2018-06-10 02:55:00
17604,0.29320693600000003,19.98984,2018-06-10 03:00:00
17605,0.293725919,20.38841,2018-06-10 03:05:00
17606,0.293300343,22.03612,2018-06-10 03:10:00
17607,0.29638139,29.01626,2018-06-10 03:15:00
17608,0.29403307,35.9964,2018-06-10 03:20:00
17609,0.291504773,33.55171,2018-06-10 03:25:00
17610,0.292976236,27.62476,2018-06-10 03:30:00
17611,0.29135672100000004,20.84907,2018-06-10 03:35:00
17612,0.289852292,20.84907,2018-06-10 03:40:00
17613,0.291296198,19.2788,2018-06-10 03:45:00
17614,0.290327231,18.13869,2018-06-10 03:50:00
17615,0.289990375,10.538780000000001,2018-06-10 03:55:00
17616,0.29002934,16.36402,2018-06-10 04:00:00
17617,0.289258189,16.62378,2018-06-10 04:05:00
17618,0.288775461,16.064329999999998,2018-06-10 04:10:00
17619,0.28766068100000003,16.28264,2018-06-10 04:15:00
17620,0.286540686,16.62986,2018-06-10 04:20:00
17621,0.283302788,16.28264,2018-06-10 04:25:00
17622,0.282136653,11.43448,2018-06-10 04:30:00
17623,0.279980658,13.351429999999999,2018-06-10 04:35:00
17624,0.27839181399999996,13.351429999999999,2018-06-10 04:40:00
17625,0.277756305,13.49151,2018-06-10 04:45:00
17626,0.276040658,13.652120000000002,2018-06-10 04:50:00
17627,0.27442827399999997,13.32732,2018-06-10 04:55:00
17628,0.27490694600000004,13.802570000000001,2018-06-10 05:00:00
17629,0.273698393,14.45951,2018-06-10 05:05:00
17630,0.27551364100000003,14.45951,2018-06-10 05:10:00
17631,0.27634548,14.48877,2018-06-10 05:15:00
17632,0.278634944,13.9799,2018-06-10 05:20:00
17633,0.278004513,13.91485,2018-06-10 05:25:00
17634,0.278155597,14.7799,2018-06-10 05:30:00
17635,0.277038109,14.3899,2018-06-10 05:35:00
17636,0.28060755600000004,14.3899,2018-06-10 05:40:00
17637,0.28095238100000003,13.916139999999999,2018-06-10 05:45:00
17638,0.280177457,13.69186,2018-06-10 05:50:00
17639,0.278999168,13.819329999999999,2018-06-10 05:55:00
17640,0.278719953,22.29476,2018-06-10 06:00:00
17641,0.275533164,31.101,2018-06-10 06:05:00
17642,0.278309832,33.53455,2018-06-10 06:10:00
17643,0.28236881399999997,150.0,2018-06-10 06:15:00
17644,0.275643813,49.81813,2018-06-10 06:20:00
17645,0.274310245,34.485209999999995,2018-06-10 06:25:00
17646,0.272393645,21.68066,2018-06-10 06:30:00
17647,0.270768044,19.21068,2018-06-10 06:35:00
17648,0.26352623199999997,16.44179,2018-06-10 06:40:00
17649,0.257738929,9.592039999999999,2018-06-10 06:45:00
17650,0.251831855,0.0,2018-06-10 06:50:00
17651,0.244592507,0.0,2018-06-10 06:55:00
17652,0.23664820600000003,0.0,2018-06-10 07:00:00
17653,0.231492645,0.0,2018-06-10 07:05:00
17654,0.223908375,0.0,2018-06-10 07:10:00
17655,0.22159638,0.0,2018-06-10 07:15:00
17656,0.212837513,0.0,2018-06-10 07:20:00
17657,0.20569117399999998,0.0,2018-06-10 07:25:00
17658,0.202311582,0.0,2018-06-10 07:30:00
17659,0.19569820000000002,0.0,2018-06-10 07:35:00
17660,0.190714458,0.0,2018-06-10 07:40:00
17661,0.189211378,0.0,2018-06-10 07:45:00
17662,0.185133375,0.0,2018-06-10 07:50:00
17663,0.184969148,0.0,2018-06-10 07:55:00
17664,0.183275563,0.0,2018-06-10 08:00:00
17665,0.18074892,0.0,2018-06-10 08:05:00
17666,0.175222254,0.0,2018-06-10 08:10:00
17667,0.17150483800000002,0.0,2018-06-10 08:15:00
17668,0.166722225,0.0,2018-06-10 08:20:00
17669,0.161952381,0.0,2018-06-10 08:25:00
17670,0.16076956,0.0,2018-06-10 08:30:00
17671,0.16001524,0.0,2018-06-10 08:35:00
17672,0.155649812,0.0,2018-06-10 08:40:00
17673,0.151593085,0.0,2018-06-10 08:45:00
17674,0.15013800300000002,0.0,2018-06-10 08:50:00
17675,0.151562723,0.0,2018-06-10 08:55:00
17676,0.14840737,0.0,2018-06-10 09:00:00
17677,0.145134428,0.0,2018-06-10 09:05:00
17678,0.13966082400000002,0.0,2018-06-10 09:10:00
17679,0.13403235800000002,0.0,2018-06-10 09:15:00
17680,0.129195424,0.0,2018-06-10 09:20:00
17681,0.13379513199999998,0.0,2018-06-10 09:25:00
17682,0.13363640699999998,0.0,2018-06-10 09:30:00
17683,0.135347604,0.0,2018-06-10 09:35:00
17684,0.131887345,0.0,2018-06-10 09:40:00
17685,0.129284226,0.0,2018-06-10 09:45:00
17686,0.12661877300000002,0.0,2018-06-10 09:50:00
17687,0.13091803400000002,0.0,2018-06-10 09:55:00
17688,0.130767414,0.0,2018-06-10 10:00:00
17689,0.126058325,0.0,2018-06-10 10:05:00
17690,0.1236511,0.0,2018-06-10 10:10:00
17691,0.123261278,0.0,2018-06-10 10:15:00
17692,0.126799661,0.0,2018-06-10 10:20:00
17693,0.12369002300000001,0.0,2018-06-10 10:25:00
17694,0.121885996,0.0,2018-06-10 10:30:00
17695,0.118089982,0.0,2018-06-10 10:35:00
17696,0.116691561,0.0,2018-06-10 10:40:00
17697,0.114897579,0.0,2018-06-10 10:45:00
17698,0.115870426,0.0,2018-06-10 10:50:00
17699,0.11334849,0.0,2018-06-10 10:55:00
17700,0.11327417199999999,0.0,2018-06-10 11:00:00
17701,0.11130742,0.0,2018-06-10 11:05:00
17702,0.111544715,0.0,2018-06-10 11:10:00
17703,0.110257715,0.0,2018-06-10 11:15:00
17704,0.11074104900000001,0.0,2018-06-10 11:20:00
17705,0.111423566,0.0,2018-06-10 11:25:00
17706,0.109160446,0.0,2018-06-10 11:30:00
17707,0.110746779,0.0,2018-06-10 11:35:00
17708,0.111275075,0.0,2018-06-10 11:40:00
17709,0.111351302,0.0,2018-06-10 11:45:00
17710,0.112663755,0.0,2018-06-10 11:50:00
17711,0.110642395,0.0,2018-06-10 11:55:00
17712,0.109267133,0.0,2018-06-10 12:00:00
17713,0.107499886,0.0,2018-06-10 12:05:00
17714,0.10543131,0.0,2018-06-10 12:10:00
17715,0.106192262,0.0,2018-06-10 12:15:00
17716,0.105063869,0.0,2018-06-10 12:20:00
17717,0.10517953599999999,0.0,2018-06-10 12:25:00
17718,0.099891127,0.0,2018-06-10 12:30:00
17719,0.10145321199999999,0.0,2018-06-10 12:35:00
17720,0.10023489,0.0,2018-06-10 12:40:00
17721,0.104239086,0.0,2018-06-10 12:45:00
17722,0.104113168,0.0,2018-06-10 12:50:00
17723,0.10736775800000001,0.0,2018-06-10 12:55:00
17724,0.10470968900000001,0.0,2018-06-10 13:00:00
17725,0.10569762199999999,0.0,2018-06-10 13:05:00
17726,0.10766073300000001,0.0,2018-06-10 13:10:00
17727,0.11092825699999999,0.0,2018-06-10 13:15:00
17728,0.108153819,0.0,2018-06-10 13:20:00
17729,0.106575561,0.0,2018-06-10 13:25:00
17730,0.10569105699999999,0.0,2018-06-10 13:30:00
17731,0.10422349300000001,0.0,2018-06-10 13:35:00
17732,0.102859657,0.0,2018-06-10 13:40:00
17733,0.103010885,0.0,2018-06-10 13:45:00
17734,0.110091743,0.0,2018-06-10 13:50:00
17735,0.101510469,0.0,2018-06-10 13:55:00
17736,0.10117035099999999,0.0,2018-06-10 14:00:00
17737,0.103451259,0.0,2018-06-10 14:05:00
17738,0.103419984,0.0,2018-06-10 14:10:00
17739,0.10540819800000001,0.0,2018-06-10 14:15:00
17740,0.109941571,0.0,2018-06-10 14:20:00
17741,0.10865656300000001,0.0,2018-06-10 14:25:00
17742,0.10682593900000001,0.0,2018-06-10 14:30:00
17743,0.10420118099999999,0.0,2018-06-10 14:35:00
17744,0.103256285,0.0,2018-06-10 14:40:00
17745,0.106220015,0.0,2018-06-10 14:45:00
17746,0.10423138300000001,0.0,2018-06-10 14:50:00
17747,0.104853556,0.0,2018-06-10 14:55:00
17748,0.106535512,0.0,2018-06-10 15:00:00
17749,0.123826218,0.0,2018-06-10 15:05:00
17750,0.127185679,0.0,2018-06-10 15:10:00
17751,0.13008769,0.0,2018-06-10 15:15:00
17752,0.132822162,0.0,2018-06-10 15:20:00
17753,0.13524506,0.0,2018-06-10 15:25:00
17754,0.140634546,0.0,2018-06-10 15:30:00
17755,0.13356959599999998,0.0,2018-06-10 15:35:00
17756,0.12988645599999998,0.75626,2018-06-10 15:40:00
17757,0.122556724,0.0,2018-06-10 15:45:00
17758,0.121087183,0.0,2018-06-10 15:50:00
17759,0.126425285,0.0,2018-06-10 15:55:00
17760,0.12896053400000002,0.0,2018-06-10 16:00:00
17761,0.13070835,0.0,2018-06-10 16:05:00
17762,0.13264420400000002,0.0,2018-06-10 16:10:00
17763,0.134699164,0.0,2018-06-10 16:15:00
17764,0.140091338,0.0,2018-06-10 16:20:00
17765,0.137135546,0.0,2018-06-10 16:25:00
17766,0.136052845,8.50757,2018-06-10 16:30:00
17767,0.137775725,5.0847,2018-06-10 16:35:00
17768,0.137913895,12.97681,2018-06-10 16:40:00
17769,0.140202574,12.99697,2018-06-10 16:45:00
17770,0.14233701199999998,12.74081,2018-06-10 16:50:00
17771,0.144274291,12.526810000000001,2018-06-10 16:55:00
17772,0.146254414,0.97945,2018-06-10 17:00:00
17773,0.148954476,0.01204,2018-06-10 17:05:00
17774,0.151638275,0.0,2018-06-10 17:10:00
17775,0.155871648,0.0,2018-06-10 17:15:00
17776,0.163025273,0.01202,2018-06-10 17:20:00
17777,0.15694149999999998,0.71815,2018-06-10 17:25:00
17778,0.157600444,0.01199,2018-06-10 17:30:00
17779,0.158792066,0.77231,2018-06-10 17:35:00
17780,0.152861727,14.056629999999998,2018-06-10 17:40:00
17781,0.155204461,16.46239,2018-06-10 17:45:00
17782,0.159121221,18.55228,2018-06-10 17:50:00
17783,0.16319239800000002,20.04188,2018-06-10 17:55:00
17784,0.16614901199999998,13.563229999999999,2018-06-10 18:00:00
17785,0.169066453,12.69957,2018-06-10 18:05:00
17786,0.167207851,13.45527,2018-06-10 18:10:00
17787,0.16944586,14.14719,2018-06-10 18:15:00
17788,0.17428426100000002,17.83853,2018-06-10 18:20:00
17789,0.17960673800000002,21.61779,2018-06-10 18:25:00
17790,0.1870083,22.32443,2018-06-10 18:30:00
17791,0.19047619,26.0121,2018-06-10 18:35:00
17792,0.19499516,26.0121,2018-06-10 18:40:00
17793,0.19969201,49.064009999999996,2018-06-10 18:45:00
17794,0.20502167,109.04035,2018-06-10 18:50:00
17795,0.211639835,150.0,2018-06-10 18:55:00
17796,0.21803302100000002,21.145020000000002,2018-06-10 19:00:00
17797,0.222365084,23.573610000000002,2018-06-10 19:05:00
17798,0.230316015,23.37047,2018-06-10 19:10:00
17799,0.236092314,150.0,2018-06-10 19:15:00
17800,0.240900843,109.4922,2018-06-10 19:20:00
17801,0.24523121899999997,150.0,2018-06-10 19:25:00
17802,0.250757981,150.0,2018-06-10 19:30:00
17803,0.252663839,150.0,2018-06-10 19:35:00
17804,0.256838201,150.0,2018-06-10 19:40:00
17805,0.26033264300000003,150.0,2018-06-10 19:45:00
17806,0.261283762,150.0,2018-06-10 19:50:00
17807,0.263396361,63.389219999999995,2018-06-10 19:55:00
17808,0.266633388,27.07177,2018-06-10 20:00:00
17809,0.26926638199999997,24.734560000000002,2018-06-10 20:05:00
17810,0.27024726,25.289089999999998,2018-06-10 20:10:00
17811,0.272083555,26.97072,2018-06-10 20:15:00
17812,0.274078248,31.801,2018-06-10 20:20:00
17813,0.277198159,31.04392,2018-06-10 20:25:00
17814,0.278743081,31.393720000000002,2018-06-10 20:30:00
17815,0.280061575,27.932640000000003,2018-06-10 20:35:00
17816,0.282852956,27.084259999999997,2018-06-10 20:40:00
17817,0.282831451,29.472040000000003,2018-06-10 20:45:00
17818,0.283010318,32.766459999999995,2018-06-10 20:50:00
17819,0.281709783,27.65959,2018-06-10 20:55:00
17820,0.279504622,28.077959999999997,2018-06-10 21:00:00
17821,0.278822625,27.264020000000002,2018-06-10 21:05:00
17822,0.278980936,25.329710000000002,2018-06-10 21:10:00
17823,0.277523582,29.891579999999998,2018-06-10 21:15:00
17824,0.276473085,31.468590000000003,2018-06-10 21:20:00
17825,0.27462665399999997,27.17933,2018-06-10 21:25:00
17826,0.27088229,25.41303,2018-06-10 21:30:00
17827,0.27159831100000004,22.65318,2018-06-10 21:35:00
17828,0.272854628,20.30626,2018-06-10 21:40:00
17829,0.275104754,17.82761,2018-06-10 21:45:00
17830,0.27582070000000003,16.6893,2018-06-10 21:50:00
17831,0.27605345800000003,15.96045,2018-06-10 21:55:00
17832,0.276596527,27.89532,2018-06-10 22:00:00
17833,0.276828637,26.30617,2018-06-10 22:05:00
17834,0.27895188,25.39244,2018-06-10 22:10:00
17835,0.27155818800000003,29.56884,2018-06-10 22:15:00
17836,0.267844336,27.37214,2018-06-10 22:20:00
17837,0.265916179,27.37214,2018-06-10 22:25:00
17838,0.26042823800000003,22.61192,2018-06-10 22:30:00
17839,0.25982153199999997,20.34481,2018-06-10 22:35:00
17840,0.258971571,21.16227,2018-06-10 22:40:00
17841,0.26023163,18.40298,2018-06-10 22:45:00
17842,0.260548939,16.727970000000003,2018-06-10 22:50:00
17843,0.261993794,13.54386,2018-06-10 22:55:00
17844,0.26171108,20.942870000000003,2018-06-10 23:00:00
17845,0.264139493,20.872970000000002,2018-06-10 23:05:00
17846,0.264109545,20.872970000000002,2018-06-10 23:10:00
17847,0.263438654,20.86904,2018-06-10 23:15:00
17848,0.26169265,20.68508,2018-06-10 23:20:00
17849,0.261575516,18.16731,2018-06-10 23:25:00
17850,0.260889558,16.96258,2018-06-10 23:30:00
17851,0.262294392,16.32091,2018-06-10 23:35:00
17852,0.262865856,15.45381,2018-06-10 23:40:00
17853,0.26276749899999996,14.01264,2018-06-10 23:45:00
17854,0.261768871,13.0895,2018-06-10 23:50:00
17855,0.260537226,11.95123,2018-06-10 23:55:00
17856,0.260580227,16.58165,2018-06-11 00:00:00
17857,0.260067334,19.43817,2018-06-11 00:05:00
17858,0.264296348,21.03265,2018-06-11 00:10:00
17859,0.267334157,20.93862,2018-06-11 00:15:00
17860,0.269447027,20.35609,2018-06-11 00:20:00
17861,0.266719993,17.26282,2018-06-11 00:25:00
17862,0.266005007,13.80459,2018-06-11 00:30:00
17863,0.26369878399999996,13.58554,2018-06-11 00:35:00
17864,0.26413475399999997,13.235220000000002,2018-06-11 00:40:00
17865,0.265726976,12.852739999999999,2018-06-11 00:45:00
17866,0.265831435,12.852739999999999,2018-06-11 00:50:00
17867,0.264786669,13.15801,2018-06-11 00:55:00
17868,0.26365894,13.52781,2018-06-11 01:00:00
17869,0.263233124,15.82784,2018-06-11 01:05:00
17870,0.262912747,15.73344,2018-06-11 01:10:00
17871,0.26227234899999996,16.53354,2018-06-11 01:15:00
17872,0.262361298,16.53354,2018-06-11 01:20:00
17873,0.262436477,16.53354,2018-06-11 01:25:00
17874,0.263101204,16.500770000000003,2018-06-11 01:30:00
17875,0.265740828,16.21792,2018-06-11 01:35:00
17876,0.265601504,16.093510000000002,2018-06-11 01:40:00
17877,0.266212895,14.09552,2018-06-11 01:45:00
17878,0.265514944,14.09552,2018-06-11 01:50:00
17879,0.265064836,14.09552,2018-06-11 01:55:00
17880,0.264957674,17.61836,2018-06-11 02:00:00
17881,0.264277823,17.51602,2018-06-11 02:05:00
17882,0.264301509,13.31141,2018-06-11 02:10:00
17883,0.26614800899999996,12.856630000000001,2018-06-11 02:15:00
17884,0.26548544399999996,13.29589,2018-06-11 02:20:00
17885,0.265646127,13.621670000000002,2018-06-11 02:25:00
17886,0.267783033,14.238029999999998,2018-06-11 02:30:00
17887,0.268342293,14.07833,2018-06-11 02:35:00
17888,0.268364728,13.67405,2018-06-11 02:40:00
17889,0.269985941,16.05941,2018-06-11 02:45:00
17890,0.271028037,15.97366,2018-06-11 02:50:00
